保险,中国太保,29.000 ,2002.000 ,2.597 ,20.800 ,2.630 ,22.370 ,11.230 ,12.600 ,4221820.000 ,292380.000 ,245840.000 ,1770000.000 ,1550000.000 ,0.876 ,2208350.000 ,1080630.000 ,-1360680.000 ,214480.000 ,-65570.000 ,9.000 ,12.000 ,13.000 ,20.465 ,24.558 ,16.372 ,
保险,中国太保,29.000 ,2001.000 ,2.646 ,30.620 ,2.120 ,21.080 ,8.510 ,10.400 ,3419200.000 ,240980.000 ,196480.000 ,1740000.000 ,1530000.000 ,0.879 ,2078160.000 ,818750.000 ,-1160750.000 ,354660.000 ,12660.000 ,9.000 ,12.000 ,13.000 ,19.582 ,23.499 ,15.666 ,
保险,新华保险,30.000 ,2005.000 ,2.324 ,29.480 ,3.830 ,33.580 ,18.520 ,11.500 ,1839880.000 ,130610.000 ,119540.000 ,1060000.000 ,9569280.000 ,9.028 ,1047740.000 ,577980.000 ,-589930.000 ,16840.000 ,4890.000 ,9.000 ,7.000 ,10.000 ,24.866 ,29.839 ,19.893 ,
保险,新华保险,30.000 ,2004.000 ,2.450 ,31.060 ,3.380 ,34.120 ,13.480 ,9.930 ,1320750.000 ,120860.000 ,105460.000 ,1020000.000 ,9157030.000 ,8.977 ,1064720.000 ,420680.000 ,-142140.000 ,-239050.000 ,39490.000 ,9.000 ,7.000 ,10.000 ,23.801 ,28.561 ,19.041 ,
保险,新华保险,30.000 ,2003.000 ,2.586 ,28.050 ,2.020 ,33.260 ,8.350 ,6.140 ,813650.000 ,75440.000 ,63050.000 ,9988970.000 ,8951200.000 ,0.896 ,1037770.000 ,260430.000 ,64050.000 ,-275030.000 ,49450.000 ,9.000 ,7.000 ,10.000 ,19.064 ,22.877 ,15.251 ,
保险,新华保险,30.000 ,2002.000 ,2.597 ,23.820 ,4.580 ,32.590 ,21.530 ,15.360 ,2065380.000 ,154910.000 ,142940.000 ,1000000.000 ,9026960.000 ,9.027 ,1016800.000 ,671790.000 ,-677280.000 ,19720.000 ,14230.000 ,9.000 ,7.000 ,10.000 ,25.487 ,30.584 ,20.389 ,
保险,新华保险,30.000 ,2001.000 ,2.646 ,29.990 ,3.560 ,30.070 ,17.820 ,12.360 ,1697720.000 ,120400.000 ,111050.000 ,9392650.000 ,8454230.000 ,0.900 ,938420.000 ,556100.000 ,-193800.000 ,-379700.000 ,-17400.000 ,9.000 ,7.000 ,10.000 ,20.770 ,24.924 ,16.616 ,
保险,中国平安,31.000 ,2005.000 ,2.324 ,29.480 ,4.630 ,43.330 ,2.720 ,10.500 ,9046290.000 ,1137030.000 ,816380.000 ,10080000.000 ,9030000.000 ,0.896 ,1050000.000 ,497300.000 ,567550.000 ,-668010.000 ,396840.000 ,10.000 ,12.000 ,15.000 ,23.787 ,28.544 ,19.029 ,
保险,中国平安,31.000 ,2004.000 ,2.450 ,26.140 ,3.290 ,43.320 ,1.060 ,7.500 ,6356490.000 ,788210.000 ,580050.000 ,9890000.000 ,8860000.000 ,0.896 ,1030000.000 ,194660.000 ,302240.000 ,-195820.000 ,301080.000 ,10.000 ,12.000 ,15.000 ,23.280 ,27.936 ,18.624 ,
保险,中国平安,31.000 ,2003.000 ,2.586 ,31.520 ,1.540 ,42.240 ,3.550 ,3.500 ,3403080.000 ,386530.000 ,272230.000 ,9750000.000 ,8750000.000 ,0.897 ,1000000.000 ,648720.000 ,-186350.000 ,-281890.000 ,180480.000 ,10.000 ,12.000 ,15.000 ,23.447 ,28.136 ,18.758 ,
保险,中国平安,31.000 ,2002.000 ,2.597 ,26.030 ,8.100 ,41.720 ,17.070 ,20.000 ,1220000.000 ,1877640.000 ,1430990.000 ,9530000.000 ,8540000.000 ,0.896 ,9879050.000 ,3120750.000 ,-4471380.000 ,2606410.000 ,1255780.000 ,10.000 ,12.000 ,15.000 ,27.118 ,32.542 ,21.694 ,
保险,中国平安,31.000 ,2001.000 ,2.646 ,30.700 ,5.830 ,38.820 ,14.460 ,14.800 ,9170700.000 ,1373730.000 ,1030410.000 ,9140000.000 ,8200000.000 ,0.897 ,9356310.000 ,2643130.000 ,-3336990.000 ,2056410.000 ,1362550.000 ,10.000 ,12.000 ,15.000 ,25.757 ,30.909 ,20.606 ,
半导体,兆易创新,33.000 ,2005.000 ,2.324 ,29.760 ,2.500 ,18.900 ,2.600 ,14.160 ,63300.000 ,18440.000 ,16480.000 ,146150.000 ,20290.000 ,0.139 ,125850.000 ,17330.000 ,-26410.000 ,1390.000 ,-7690.000 ,7.000 ,5.000 ,8.000 ,12.597 ,15.117 ,10.078 ,
半导体,兆易创新,33.000 ,2004.000 ,2.450 ,30.320 ,1.190 ,17.050 ,1.220 ,7.080 ,36410.000 ,8780.000 ,7860.000 ,130100.000 ,16820.000 ,0.129 ,113290.000 ,8080.000 ,-22650.000 ,1175.150 ,-14450.000 ,7.000 ,5.000 ,8.000 ,11.820 ,14.184 ,9.456 ,
半导体,兆易创新,33.000 ,2003.000 ,2.586 ,28.310 ,0.640 ,23.290 ,0.920 ,2.770 ,16040.000 ,3370.000 ,3010.000 ,125590.000 ,15100.000 ,0.120 ,110490.000 ,4340.000 ,-23940.000 ,2760.000 ,-16830.000 ,7.000 ,5.000 ,8.000 ,12.831 ,15.397 ,10.264 ,
半导体,兆易创新,33.000 ,2002.000 ,2.597 ,21.720 ,1.910 ,22.680 ,2.250 ,10.640 ,44970.000 ,9390.000 ,8810.000 ,117110.000 ,10170.000 ,0.087 ,106940.000 ,10600.000 ,3180.000 ,41250.000 ,55030.000 ,7.000 ,5.000 ,8.000 ,13.155 ,15.786 ,10.524 ,
半导体,兆易创新,33.000 ,2001.000 ,2.646 ,20.940 ,1.470 ,22.220 ,1.310 ,8.910 ,31740.000 ,6980.000 ,6730.000 ,115060.000 ,10280.000 ,0.089 ,104780.000 ,6180.000 ,2900.000 ,42070.000 ,51150.000 ,7.000 ,5.000 ,8.000 ,12.822 ,15.386 ,10.257 ,
